ID Cliente	Zona	Pa√≠	Tipo de producto	Canal de venta	Prioridad	Fecha pedido	ID Pedido	Fecha env√≠	Unidades	Precio Unitario	Coste unitario	Importe venta total	Importe Coste total
C1602	Centroam√©rica y Carib	Panama	Dom√©stic	Offline	Media	44125	998791825	44141	3772	651,21	502,54	5502535,18	4137914,36
C1603	Centroam√©rica y Carib	Haiti	C√°rnico	Offline	Baja	44534	998791825	44550	9602	47,45	364,69	1628495,4	1407703,4
C1604	¡frica	Mauritania	Cereales	Online	Cr√≠tic	44676	998791825	44697	912	421,89	117,11	1059355	603116,5
C1605	¡frica	The Gambia	Cuidado personal	Online	Baja	44020	998791825	44022	3019	205,7	56,67	376693,57	261192,03
C1606	Europa	Ireland	Ropa	Offline	Alta	44269	998791825	44314	3270	152,58	35,84	740372	242816
C1607	Europa	San Marino	Verduras	Offline	Cr√≠tic	44663	998791825	44682	6047	81,73	90,93	494994,78	292158,09
C1608	¡frica	United Arab Emirates	Cereales	Offline	Alta	44588	998791825	44599	7761	9,33	117,11	1547686,8	881135,64
C1609	¡frica	Mauritania	Ropa	Online	Baja	44100	998791825	44147	1852	421,89	35,84	36718,08	12042,24
C161	¡frica	Guinea-Bissau	Material de oficina	Online	Baja	44502	232810437	44551	1030	651,21	524,96	670746,3	540708,8
C1610	Centroam√©rica y Carib	Nicaragua	Ropa	Online	Media	44446	998791825	44457	3797	437,2	35,84	471106,08	154506,24
C1611	Asia	Malaysia	Cuidado personal	Offline	Alta	44408	998791825	44439	6098	152,58	56,67	747175,66	518077,14
C1612	¡frica	Zambia	Dom√©stic	Online	Baja	43961	998791825	44006	3293	255,28	502,54	4377836,77	3292139,54
C1613	¡frica	Malawi	Material de oficina	Offline	Media	44792	998791825	44822	6948	437,2	524,96	3447505,74	2779138,24
C1614	¡frica	Lesotho	Bebida	Online	Baja	44558	998791825	44583	663	668,27	31,79	292149,65	195731,03
C1615	¡frica	Malawi	C√°rnico	Offline	Media	44717	998791825	44728	5067	47,45	364,69	2935510,62	2537513,02
C1616	¡frica	Iraq	Cereales	Offline	Media	44787	998791825	44816	2822	205,7	117,11	1551800,8	883477,84
C1617	Asia	Turkmenistan	Snacks	Online	Alta	43910	998791825	43919	3619	9,33	97,44	731773,68	467322,24
C1618	¡frica	United Arab Emirates	Cuidado personal	Offline	Media	44507	998791825	44552	9183	81,73	56,67	623191,25	432108,75
C1619	Asia	Maldives	Frutas	Online	Baja	44447	998791825	44464	8268	205,7	6,92	18408,09	13653,16
C162	¡frica	Pakistan	Verduras	Offline	Baja	44759	233232724	44784	7945	154,06	90,93	1224006,7	722438,85
C1620	Europa	Romania	C√°rnico	Online	Media	43835	998791825	43857	1660	81,73	364,69	2452868,46	2120307,66
C1621	¡frica	Lebanon	Cosm√©tico	Online	Cr√≠tic	44488	998791825	44531	7177	255,28	263,33	1815691,6	1093609,49
C1622	Europa	Portugal	Snacks	Offline	Alta	44195	998791825	44221	4668	205,7	97,44	614287,08	392293,44
C1623	Europa	Bosnia and Herzegovina	Alimento infantil	Offline	Baja	44544	998791825	44549	1011	421,89	159,42	2425415,28	1514649,42
C1624	¡frica	Iraq	Cosm√©tico	Offline	Cr√≠tic	44139	998791825	44170	5120	47,45	263,33	2918310	1757727,75
C1625	Europa	Moldova 	Dom√©stic	Online	Baja	44341	998791825	44380	2935	668,27	502,54	5799915,33	4361544,66
C1626	¡frica	Liberia	Bebida	Online	Cr√≠tic	44568	998791825	44596	2430	651,21	31,79	31981,3	21426,46
C1627	¡frica	Sudan	Cereales	Offline	Baja	43866	998791825	43902	8611	651,21	117,11	998262,1	568334,83
C1628	¡frica	Democratic Republic of the Congo	Frutas	Online	Baja	44557	998791825	44572	8513	205,7	6,92	50745,87	37637,88
C1629	¡frica	Morocco	Cuidado personal	Offline	Media	44414	998791825	44418	6205	421,89	56,67	301256,78	208885,62
C163	¡frica	Mauritania	C√°rnico	Online	Media	44274	233567035	44275	8527	421,89	364,69	3597456,03	3109711,63
C1630	Centroam√©rica y Carib	Saint Vincent and the Grenadines	Cereales	Online	Media	44485	998791825	44492	7783	152,58	117,11	592827,4	337511,02
C1631	¡frica	Pakistan	Cuidado personal	Offline	Cr√≠tic	44404	998791825	44419	6379	437,2	56,67	273223,39	189447,81
C1632	Europa	Sweden	Alimento infantil	Online	Cr√≠tic	43949	998791825	43980	7154	651,21	159,42	1893667,04	1182577,56
C1633	Australia y Ocean√≠	Palau	Cereales	Online	Alta	44609	998791825	44658	2299	81,73	117,11	922975,9	525472,57
C1634	Europa	Poland	C√°rnico	Online	Cr√≠tic	43848	998791825	43872	6039	421,89	364,69	2514464,4	2173552,4
C1635	¡frica	Equatorial Guinea	Bebida	Online	Cr√≠tic	43972	998791825	43972	9628	109,28	31,79	13380,9	8964,78
C1636	Australia y Ocean√≠	Kiribati	Dom√©stic	Offline	Baja	44302	998791825	44339	6353	437,2	502,54	5295371,48	3982126,96
C1637	Asia	Myanmar	Material de oficina	Online	Cr√≠tic	44830	998791825	44858	6531	9,33	524,96	4163185,53	3356069,28
C1638	Centroam√©rica y Carib	Haiti	Material de oficina	Online	Media	44647	998791825	44681	2510	81,73	524,96	3401269,83	2741866,08
C1639	¡frica	Mauritius 	Cereales	Offline	Alta	44560	998791825	44560	3671	421,89	117,11	202203,1	115119,13
C164	Asia	Thailand	Material de oficina	Online	Alta	44065	234824883	44082	4501	651,21	524,96	2931096,21	2362844,96
C1640	Europa	Luxembourg	C√°rnico	Offline	Cr√≠tic	44477	998791825	44518	1424	421,89	364,69	958112,19	828210,99
C1641	Australia y Ocean√≠	Tonga	Snacks	Offline	Cr√≠tic	43933	998791825	43934	4212	668,27	97,44	719872,44	459721,92
C1642	Europa	Ukraine	Cosm√©tico	Online	Baja	44695	998791825	44741	2509	651,21	263,33	2615767,6	1575503,39
C1643	¡frica	Sudan	Material de oficina	Offline	Baja	43981	998791825	44004	3819	668,27	524,96	494919,6	398969,6
C1644	Europa	France	Cuidado personal	Online	Media	44375	998791825	44425	7679	668,27	56,67	471663,83	327042,57
C1645	Asia	Laos	C√°rnico	Offline	Cr√≠tic	43909	998791825	43934	656	437,2	364,69	2013680,97	1740665,37
C1646	Centroam√©rica y Carib	Dominica	Ropa	Offline	Alta	43895	998791825	43911	1348	437,2	35,84	388053,28	127267,84
C1647	Europa	Estonia	Cosm√©tico	Online	Alta	44226	998791825	44252	5386	651,21	263,33	2152335,6	1296373,59
C1648	¡frica	Afghanistan	Frutas	Online	Baja	43897	998791825	43919	431	152,58	6,92	34866,21	25860,04
C1649	¡frica	Eritrea	Cuidado personal	Offline	Alta	44660	998791825	44668	1174	109,28	56,67	152998,56	106086,24
C165	¡frica	Afghanistan	C√°rnico	Offline	Media	44774	236191737	44824	4621	421,89	364,69	1949553,69	1685232,49
C1650	¡frica	Oman	C√°rnico	Offline	Baja	44238	998791825	44242	4340	205,7	364,69	1367345,49	1181960,29
C1651	Centroam√©rica y Carib	Cuba	C√°rnico	Offline	Cr√≠tic	44154	998791825	44171	3684	255,28	364,69	3706725,54	3204166,34
C1652	¡frica	Oman	Dom√©stic	Offline	Media	43991	998791825	44007	4991	437,2	502,54	989039,6	743759,2
C1653	Europa	Luxembourg	Material de oficina	Offline	Baja	44001	998791825	44010	1080	152,58	524,96	864806,88	697146,88
C1654	¡frica	Namibia	Dom√©stic	Online	Alta	44581	998791825	44599	6798	9,33	502,54	244586,82	183929,64
C1655	Asia	India	Dom√©stic	Online	Cr√≠tic	44710	998791825	44713	4025	668,27	502,54	5119616,47	3849958,94
C1656	Australia y Ocean√≠	Palau	Cosm√©tico	Offline	Cr√≠tic	44558	998791825	44597	6674	205,7	263,33	1885643,6	1135742,29
C1657	Europa	Serbia	Cosm√©tico	Online	Alta	43920	998791825	43954	5685	81,73	263,33	3694777,2	2225401,83
C1658	¡frica	Mauritania	Material de oficina	Offline	Cr√≠tic	44826	998791825	44841	4033	205,7	524,96	153685,56	123890,56
C1659	Asia	Maldives	Snacks	Offline	Cr√≠tic	44752	998791825	44797	1723	421,89	97,44	1046851,38	668535,84
C166	¡frica	The Gambia	Ropa	Online	Baja	44060	236772811	44099	9673	109,28	35,84	1057065,44	346680,32
C1660	¡frica	Liberia	Ropa	Offline	Cr√≠tic	44457	998791825	44506	790	668,27	35,84	824954,72	270556,16
C1661	Europa	Greece	Cereales	Offline	Alta	44322	998791825	44364	303	205,7	117,11	1759969,2	1001993,16
C1662	Centroam√©rica y Carib	Dominica	Alimento infantil	Online	Baja	43831	998791825	43833	1359	668,27	159,42	2084616,48	1301823,72
C1663	Asia	Vietnam	Cosm√©tico	Online	Media	44183	998791825	44229	2089	152,58	263,33	742365,6	447134,34
C1664	Asia	Sri Lanka	Snacks	Offline	Media	44633	998791825	44635	2653	205,7	97,44	991922,58	633457,44
C1665	Europa	Portugal	Frutas	Online	Media	44063	998791825	44103	245	109,28	6,92	64880,82	48121,68
C1666	Norteam√©ric	United States of America	Dom√©stic	Offline	Baja	44632	998791825	44670	4087	154,06	502,54	6327180,36	4758048,72
C1667	Centroam√©rica y Carib	Jamaica	Cereales	Online	Alta	43948	998791825	43965	435	152,58	117,11	1539664,5	876568,35
C1668	Europa	Cyprus	Cuidado personal	Online	Cr√≠tic	43945	998791825	43954	7575	668,27	56,67	529610,4	367221,6
C1669	¡frica	Iran	Cereales	Offline	Cr√≠tic	44089	998791825	44125	824	109,28	117,11	1842660,6	1049071,38
C167	¡frica	Oman	C√°rnico	Offline	Baja	44424	236947476	44437	7476	421,89	364,69	3154049,64	2726422,44
C1670	Asia	Sri Lanka	C√°rnico	Online	Cr√≠tic	43997	998791825	44027	7531	437,2	364,69	3988126,17	3447414,57
C1671	Australia y Ocean√≠	East Timor	Dom√©stic	Offline	Media	43951	998791825	43966	2075	152,58	502,54	6371954,45	4791718,9
C1672	¡frica	Niger	Cereales	Offline	Cr√≠tic	44383	998791825	44409	869	81,73	117,11	575960	327908
C1673	Australia y Ocean√≠	Australia	Dom√©stic	Online	Cr√≠tic	44304	998791825	44342	7353	9,33	502,54	6602507,6	4965095,2
C1674	¡frica	Botswana	Snacks	Online	Media	43916	998791825	43953	7003	421,89	97,44	524112,3	334706,4
C1675	Europa	Portugal	Cereales	Online	Cr√≠tic	44092	998791825	44140	2322	152,58	117,11	649600,6	369833,38
C1676	Asia	South Korea	Ropa	Offline	Baja	44804	998791825	44815	7846	205,7	35,84	84473,44	27704,32
C1677	Asia	Philippines	Verduras	Offline	Alta	44608	998791825	44611	5145	651,21	90,93	775383,98	457650,69
C1678	Centroam√©rica y Carib	Saint Vincent and the Grenadines	Snacks	Online	Alta	44293	998791825	44307	7815	651,21	97,44	1026405,66	655478,88
C1679	Centroam√©rica y Carib	Panama	Dom√©stic	Online	Baja	44274	998791825	44297	6486	9,33	502,54	2451882,63	1843819,26
C168	¡frica	Burkina Faso	Snacks	Offline	Alta	44340	237360322	44354	7876	152,58	97,44	1201720,08	767437,44
C1680	Europa	Italy	Ropa	Offline	Media	44068	998791825	44090	3821	154,06	35,84	624098,08	204682,24
C1681	Asia	Tajikistan	Cosm√©tico	Online	Cr√≠tic	43861	998791825	43902	9511	81,73	263,33	4253956	2562200,9
C1682	Europa	Montenegro	Snacks	Offline	Alta	43985	998791825	44008	5279	154,06	97,44	707818,62	452024,16
C1683	¡frica	Sao Tome and Principe	Cuidado personal	Offline	Cr√≠tic	44400	998791825	44450	9882	9,33	56,67	521437,4	361554,6
C1684	¡frica	Somalia	Frutas	Online	Cr√≠tic	44164	998791825	44181	4104	81,73	6,92	27299,58	20247,92
C1685	Europa	Italy	C√°rnico	Online	Alta	44051	998791825	44058	5764	47,45	364,69	3916404,87	3385417,27
C1686	Europa	Poland	Snacks	Offline	Media	43939	998791825	43957	4709	9,33	97,44	379313,88	242235,84
C1687	Europa	Ukraine	Cereales	Offline	Cr√≠tic	44370	998791825	44404	7821	205,7	117,11	1358237,1	773277,33
C1688	Asia	Cambodia	Material de oficina	Offline	Alta	43950	998791825	43953	4009	205,7	524,96	5035806,93	4059515,68
C1689	Europa	Bosnia and Herzegovina	Material de oficina	Offline	Baja	44039	998791825	44050	9217	668,27	524,96	5863494,84	4726739,84
C169	¡frica	Cameroon	Ropa	Offline	Media	43994	238234508	44017	7755	109,28	35,84	847466,4	277939,2
C1690	Asia	Philippines	Frutas	Online	Alta	44055	998791825	44064	1417	421,89	6,92	52061,4	38613,6
C1691	Asia	Japan	Verduras	Offline	Alta	44088	998791825	44123	5616	152,58	90,93	1486833,06	877565,43
C1692	Asia	Turkmenistan	Cuidado personal	Online	Alta	44373	998791825	44412	8848	255,28	56,67	444692,93	308341,47
C1693	Europa	Andorra	Verduras	Offline	Cr√≠tic	44768	998791825	44778	5182	205,7	90,93	647976,36	382451,58
C1694	¡frica	Kenya	Frutas	Offline	Alta	44237	998791825	44240	716	154,06	6,92	86134,56	63885,44
C1695	¡frica	Mozambique	Cuidado personal	Offline	Cr√≠tic	44500	998791825	44509	8579	152,58	56,67	68326,28	47376,12
C1696	Australia y Ocean√≠	Solomon Islands	Bebida	Online	Media	44290	998791825	44321	3934	421,89	31,79	64816,7	43425,14
C1697	¡frica	Democratic Republic of the Congo	Frutas	Offline	Baja	44054	998791825	44066	8972	9,33	6,92	1884,66	1397,84
C1698	¡frica	Uganda	Cereales	Offline	Cr√≠tic	44387	998791825	44396	7917	255,28	117,11	1801109,2	1025415,16
C1699	Europa	Albania	Cereales	Offline	Alta	44463	998791825	44478	2024	9,33	117,11	1125179	640591,7
C17	Australia y Ocean√≠	Federated States of Micronesia	Cosm√©tico	Offline	Cr√≠tic	43940	116113746	43951	1451	437,2	263,33	634377,2	382091,83
C170	¡frica	Burkina Faso	Cereales	Online	Alta	44763	238616883	44796	6024	205,7	117,11	1239136,8	705470,64
C1700	Australia y Ocean√≠	Samoa 	Dom√©stic	Offline	Media	44648	998791825	44687	4578	47,45	502,54	546644,86	411077,72
C1701	Asia	Indonesia	C√°rnico	Offline	Cr√≠tic	43887	998791825	43912	5899	421,89	364,69	972034,56	840245,76
C1702	¡frica	South Africa	Snacks	Online	Cr√≠tic	44407	998791825	44441	8333	421,89	97,44	1444017,12	922172,16
C1703	¡frica	Malawi	Alimento infantil	Online	Alta	43880	998791825	43891	1261	154,06	159,42	2263567,76	1413577,14
C1704	Europa	United Kingdom	Cereales	Offline	Media	44304	998791825	44323	6095	421,89	117,11	1873927	1066872,1
C1705	Centroam√©rica y Carib	Jamaica	Verduras	Offline	Cr√≠tic	44169	998791825	44175	1276	255,28	90,93	897245,44	529576,32
C1706	Asia	Nepal	Snacks	Online	Media	44198	998791825	44232	7277	154,06	97,44	1017556,02	649827,36
C1707	¡frica	Mali	C√°rnico	Online	Cr√≠tic	44741	998791825	44745	1605	154,06	364,69	2673938,82	2311405,22
C1708	Asia	China	Frutas	Online	Media	44206	998791825	44236	3795	154,06	6,92	14508,15	10760,6
C1709	¡frica	Togo	Alimento infantil	Online	Media	44802	998791825	44815	415	255,28	159,42	1550826	968476,5
C171	Europa	Serbia	Snacks	Online	Alta	44517	239530551	44542	8624	152,58	97,44	1315849,92	840322,56
C1710	Australia y Ocean√≠	Solomon Islands	Frutas	Online	Media	44708	998791825	44728	62	421,89	6,92	53022,39	39326,36
C1711	¡frica	Central African Republic	Bebida	Offline	Alta	44860	998791825	44862	8367	651,21	31,79	151697,65	101632,63
C1712	¡frica	Swaziland	C√°rnico	Offline	Media	44255	998791825	44284	2992	668,27	364,69	1462270,74	1264015,54
C1713	¡frica	United Arab Emirates	C√°rnico	Offline	Baja	44643	998791825	44647	8628	109,28	364,69	3530797,41	3052090,61
C1714	Australia y Ocean√≠	Fiji	Verduras	Online	Cr√≠tic	44793	998791825	44841	1999	154,06	90,93	280081,08	165310,74
C1715	¡frica	Swaziland	C√°rnico	Offline	Cr√≠tic	44139	998791825	44153	6861	152,58	364,69	2006508,84	1734465,64
C1716	Europa	Vatican City	Alimento infantil	Offline	Media	44353	998791825	44378	8998	109,28	159,42	39313,12	24550,68
C1717	Asia	Thailand	Verduras	Online	Media	44641	998791825	44679	1229	154,06	90,93	1235561,2	729258,6
C1718	Europa	Georgia	Verduras	Online	Cr√≠tic	44357	998791825	44382	8402	255,28	90,93	59775,28	35280,84
C1719	¡frica	Guinea-Bissau	Verduras	Online	Baja	44569	998791825	44616	2397	109,28	90,93	974583,56	575223,18
C172	¡frica	Mauritius 	Dom√©stic	Offline	Cr√≠tic	44403	239566600	44448	3529	668,27	502,54	2358324,83	1773463,66
C1720	Europa	Estonia	Alimento infantil	Offline	Baja	44402	998791825	44426	7126	152,58	159,42	1769856,24	1105258,86
C1721	¡frica	Swaziland	C√°rnico	Online	Alta	44695	998791825	44716	3530	437,2	364,69	143020,71	123629,91
C1722	Centroam√©rica y Carib	Trinidad and Tobago	Material de oficina	Offline	Cr√≠tic	44345	998791825	44356	4583	109,28	524,96	4365711,84	3519331,84
C1723	¡frica	Ghana	Dom√©stic	Online	Cr√≠tic	43963	998791825	43970	290	651,21	502,54	2152497,67	1618681,34
C1724	¡frica	Djibouti	Ropa	Offline	Cr√≠tic	44305	998791825	44341	2687	205,7	35,84	996087,2	326681,6
C1725	Australia y Ocean√≠	New Zealand	Verduras	Online	Media	44709	998791825	44720		154,06	90,93	98444,34	58104,27
C1726	¡frica	Syria	Snacks	Offline	Alta	44660	998791825	44672		152,58	97,44	927533,82	592337,76
C1727	Europa	Albania	Ropa	Offline	Alta	44311	998791825	44315		205,7	35,84	82397,12	27023,36
C1728	Asia	Taiwan	Verduras	Offline	Media	43963	998791825	43980		109,28	90,93	309968,72	182951,16
C1729	¡frica	Ethiopia	Alimento infantil	Online	Baja	44584	998791825	44601		255,28	159,42	1080344,96	674665,44
C173	¡frica	Liberia	Material de oficina	Offline	Cr√≠tic	44152	239782893	44178	5745	651,21	524,96	3741201,45	3015895,2
C1730	Europa	United Kingdom	Ropa	Online	Alta	44159	998791825	44197		651,21	35,84	418105,28	137123,84
C1731	¡frica	Cape Verde	Snacks	Offline	Alta	44472	998791825	44518		255,28	97,44	646328,88	412755,84
C1732	¡frica	Tanzania	Cosm√©tico	Online	Alta	44323	998791825	44348		255,28	263,33	409219,2	246476,88
C1733	Centroam√©rica y Carib	Trinidad and Tobago	Ropa	Offline	Baja	44223	998791825	44270		81,73	35,84	702779,68	230487,04
C1734	¡frica	Togo	Material de oficina	Online	Alta	44833	998791825	44877		668,27	524,96	3423410,97	2759714,72
C1735	Europa	Montenegro	Cereales	Online	Cr√≠tic	44348	998791825	44388		9,33	117,11	1847391,7	1051764,91
C1736	Europa	Russia	Verduras	Online	Alta	44243	998791825	44262		437,2	90,93	185026,06	109206,93
C1737	Asia	Nepal	Snacks	Offline	Baja	44573	998791825	44579		205,7	97,44	388926,42	248374,56
C1738	¡frica	Kenya	Cereales	Online	Baja	44496	998791825	44536		47,45	117,11	1169198,8	665653,24
C1739	¡frica	Zimbabwe	Ropa	Online	Baja	43841	998791825	43884		437,2	35,84	32784	10752
C174	Europa	Latvia	Cuidado personal	Offline	Cr√≠tic	44684	239956271	44698	2308	81,73	56,67	188632,84	130794,36
C1740	¡frica	Turkey	Alimento infantil	Online	Alta	44668	998791825	44673		154,06	159,42	2072618,32	1294330,98
C1741	Europa	Portugal	Material de oficina	Offline	Media	44490	998791825	44495		47,45	524,96	5143256,58	4146134,08
C1742	Centroam√©rica y Carib	Costa Rica	Alimento infantil	Online	Cr√≠tic	44094	998791825	44126	5530	154,06	159,42	107472,88	67115,82
C1743	Norteam√©ric	Canada	Alimento infantil	Online	Alta	43897	998791825	43911	994	152,58	159,42	895011,68	558926,52
C1744	Centroam√©rica y Carib	Trinidad and Tobago	Cuidado personal	Online	Baja	44458	998791825	44502	6845	152,58	56,67	572273,46	396803,34
C1745	¡frica	Iran	Dom√©stic	Offline	Alta	43877	998791825	43877	9806	437,2	502,54	5205823,3	3914786,6
C1746	¡frica	Burundi	Frutas	Offline	Cr√≠tic	44573	998791825	44602	3633	437,2	6,92	44588,07	33070,68
C1747	¡frica	Cameroon	Cosm√©tico	Online	Baja	44418	998791825	44428	4110	668,27	263,33	1710326,4	1030146,96
C1748	Asia	Maldives	Cereales	Online	Media	44558	998791825	44598	4056	109,28	117,11	650834,8	370536,04
C1749	Centroam√©rica y Carib	Nicaragua	Bebida	Offline	Baja	44724	998791825	44724	8319	205,7	31,79	357678,1	239633,02
C175	Asia	China	Ropa	Offline	Media	44455	241426980	44501	7284	109,28	35,84	795995,52	261058,56
C1750	Europa	Ukraine	Cosm√©tico	Offline	Cr√≠tic	44792	998791825	44831	8779	81,73	263,33	1779841,2	1072016,43
C1751	¡frica	Madagascar	Verduras	Offline	Alta	44262	998791825	44303	9347	109,28	90,93	1052229,8	621051,9
C1752	Australia y Ocean√≠	Australia	Bebida	Online	Baja	44870	998791825	44872	966	651,21	31,79	90866,75	60877,85
C1753	¡frica	Somalia	Verduras	Online	Alta	44846	998791825	44858	6609	47,45	90,93	378063,24	223142,22
C1754	Europa	San Marino	Snacks	Online	Baja	44651	998791825	44670	6281	152,58	97,44	550813,8	351758,4
C1755	¡frica	Turkey	Snacks	Online	Baja	44375	998791825	44386	2018	651,21	97,44	1155488,34	737913,12
C1756	Centroam√©rica y Carib	Grenada	Cosm√©tico	Offline	Alta	44253	998791825	44293	2888	255,28	263,33	3746366,8	2256474,77
C1757	Europa	Lithuania	Cosm√©tico	Online	Cr√≠tic	44144	998791825	44189	9989	152,58	263,33	3432894,4	2067667,16
C1758	Australia y Ocean√≠	Papua New Guinea	Dom√©stic	Online	Media	44055	998791825	44083	1451	205,7	502,54	5818626,89	4375615,78
C1759	Europa	Serbia	Ropa	Online	Alta	44661	998791825	44693	7436	668,27	35,84	158893,12	52111,36
C176	Australia y Ocean√≠	New Zealand	Verduras	Online	Baja	44157	242113196	44174	6773	154,06	90,93	1043448,38	615868,89
C1760	Europa	Ukraine	Cereales	Offline	Cr√≠tic	44696	998791825	44705	5135	109,28	117,11	1735902,3	988291,29
C1761	Norteam√©ric	Greenland	Cuidado personal	Offline	Baja	44609	998791825	44613	3772	205,7	56,67	739084,39	512466,81
